,0
135,0.016093628055929687
136,0.016093628055929687
137,0.016093628055929687
138,0.016093628055929687
139,0.016093628055929687
140,0.016093628055929687
141,0.016093628055929687
142,0.016093628055929687
143,0.016093628055929687
144,0.016093628055929687
145,0.016093628055929687
146,0.016093628055929687
147,0.016093628055929687
148,0.016093628055929687
149,0.016093628055929687
150,0.016093628055929687
151,0.016093628055929687
152,0.016093628055929687
153,0.016093628055929687
154,0.016093628055929687
155,0.016093628055929687
156,0.016093628055929687
157,0.016093628055929687
158,0.016093628055929687
159,0.016093628055929687
160,0.016093628055929687
161,0.016093628055929687
162,0.016093628055929687
163,0.016093628055929687
164,0.016093628055929687
165,0.016093628055929687
166,0.016093628055929687
167,0.016093628055929687
168,0.016093628055929687
169,0.016093628055929687
170,0.016093628055929687
171,0.016093628055929687
172,0.016093628055929687
173,0.016093628055929687
174,0.016093628055929687
175,0.016093628055929687
176,0.016093628055929687
177,0.016093628055929687
178,0.016093628055929687
179,0.016093628055929687
180,0.016093628055929687
181,0.016093628055929687
182,0.016093628055929687
183,0.016093628055929687
184,0.016093628055929687
185,0.016093628055929687
186,0.016093628055929687
187,0.016093628055929687
188,0.016093628055929687
189,0.016093628055929687
190,0.016093628055929687
191,0.016093628055929687
192,0.016093628055929687
193,0.016093628055929687
194,0.016093628055929687
195,0.016093628055929687
196,0.016093628055929687
197,0.016093628055929687
198,0.016093628055929687
199,0.016093628055929687
200,0.016093628055929687
201,0.016093628055929687
202,0.016093628055929687
203,0.016093628055929687
204,0.016093628055929687
205,0.016093628055929687
206,0.016093628055929687
207,0.016093628055929687
208,0.016093628055929687
209,0.016093628055929687
210,0.016093628055929687
211,0.016093628055929687
212,0.016093628055929687
213,0.016093628055929687
214,0.016093628055929687
215,0.016093628055929687
216,0.016093628055929687
217,0.016093628055929687
218,0.016093628055929687
219,0.016093628055929687
220,0.016093628055929687
221,0.016093628055929687
222,0.016093628055929687
223,0.016093628055929687
224,0.016093628055929687
225,0.016093628055929687
226,0.016093628055929687
227,0.016093628055929687
228,0.016093628055929687
229,0.016093628055929687
230,0.016093628055929687
231,0.016093628055929687
232,0.016093628055929687
233,0.016093628055929687
234,0.016093628055929687
235,0.016093628055929687
236,0.016093628055929687
237,0.016093628055929687
238,0.016093628055929687
239,0.016093628055929687
240,0.016093628055929687
241,0.016093628055929687
242,0.016093628055929687
243,0.016093628055929687
244,0.016093628055929687
245,0.016093628055929687
246,0.016093628055929687
247,0.016093628055929687
248,0.016093628055929687
249,0.016093628055929687
250,0.016093628055929687
251,0.016093628055929687
252,0.016093628055929687
253,0.016093628055929687
254,0.016093628055929687
255,0.016093628055929687
256,0.016093628055929687
257,0.016093628055929687
258,0.016093628055929687
259,0.016093628055929687
260,0.016093628055929687
261,0.016093628055929687
262,0.016093628055929687
263,0.016093628055929687
264,0.016093628055929687
265,0.016093628055929687
266,0.016093628055929687
267,0.016093628055929687
268,0.016093628055929687
269,0.016093628055929687
270,0.016093628055929687
271,0.016093628055929687
272,0.016093628055929687
273,0.016093628055929687
274,0.016093628055929687
275,0.016093628055929687
276,0.016093628055929687
277,0.016093628055929687
278,0.016093628055929687
279,0.016093628055929687
280,0.016093628055929687
281,0.016093628055929687
282,0.016093628055929687
283,0.016093628055929687
284,0.016093628055929687
285,0.016093628055929687
286,0.016093628055929687
287,0.016093628055929687
288,0.016093628055929687
289,0.016093628055929687
290,0.016093628055929687
291,0.016093628055929687
292,0.016093628055929687
293,0.016093628055929687
294,0.016093628055929687
295,0.016093628055929687
296,0.016093628055929687
297,0.016093628055929687
298,0.016093628055929687
299,0.016093628055929687
300,0.016093628055929687
301,0.016093628055929687
302,0.016093628055929687
303,0.016093628055929687
304,0.016093628055929687
305,0.016093628055929687
306,0.016093628055929687
307,0.016093628055929687
308,0.016093628055929687
309,0.016093628055929687
310,0.016093628055929687
311,0.016093628055929687
312,0.016093628055929687
313,0.016093628055929687
314,0.016093628055929687
315,0.016093628055929687
316,0.016093628055929687
317,0.016093628055929687
318,0.016093628055929687
319,0.016093628055929687
320,0.016093628055929687
321,0.016093628055929687
322,0.016093628055929687
323,0.016093628055929687
324,0.016093628055929687
325,0.016093628055929687
326,0.016093628055929687
327,0.016093628055929687
328,0.016093628055929687
329,0.016093628055929687
330,0.016093628055929687
331,0.016093628055929687
332,0.016093628055929687
333,0.016093628055929687
334,0.016093628055929687
335,0.016093628055929687
336,0.016093628055929687
337,0.016093628055929687
338,0.016093628055929687
339,0.016093628055929687
340,0.016093628055929687
341,0.016093628055929687
342,0.016093628055929687
343,0.016093628055929687
344,0.016093628055929687
345,0.016093628055929687
346,0.016093628055929687
347,0.016093628055929687
348,0.016093628055929687
349,0.016093628055929687
350,0.016093628055929687
351,0.016093628055929687
352,0.016093628055929687
353,0.016093628055929687
354,0.016093628055929687
355,0.016093628055929687
356,0.016093628055929687
357,0.016093628055929687
358,0.016093628055929687
359,0.016093628055929687
360,0.016093628055929687
361,0.016093628055929687
362,0.016093628055929687
363,0.016093628055929687
364,0.016093628055929687
365,0.016093628055929687
366,0.016093628055929687
367,0.016093628055929687
368,0.016093628055929687
369,0.016093628055929687
370,0.016093628055929687
371,0.016093628055929687
372,0.016093628055929687
373,0.016093628055929687
374,0.016093628055929687
375,0.016093628055929687
376,0.016093628055929687
377,0.016093628055929687
378,0.016093628055929687
379,0.016093628055929687
380,0.016093628055929687
381,0.016093628055929687
382,0.016093628055929687
383,0.016093628055929687
384,0.016093628055929687
385,0.016093628055929687
386,0.016093628055929687
387,0.016093628055929687
388,0.016093628055929687
389,0.016093628055929687
390,0.016093628055929687
391,0.016093628055929687
392,0.016093628055929687
393,0.016093628055929687
394,0.016093628055929687
395,0.016093628055929687
396,0.016093628055929687
397,0.016093628055929687
398,0.016093628055929687
399,0.016093628055929687
400,0.016093628055929687
401,0.016093628055929687
402,0.016093628055929687
403,0.016093628055929687
404,0.016093628055929687
405,0.016093628055929687
406,0.016093628055929687
407,0.016093628055929687
408,0.014143627795825963
409,0.014143627795825963
410,0.014143627795825963
411,0.014143627795825963
412,0.014143627795825963
413,0.014143627795825963
414,0.014143627795825963
415,0.014143627795825963
416,0.014143627795825963
417,0.014143627795825963
418,0.014143627795825963
419,0.014143627795825963
420,0.014143627795825963
421,0.014143627795825963
422,0.014143627795825963
423,0.014143627795825963
424,0.014143627795825963
425,0.014143627795825963
426,0.014143627795825963
427,0.014143627795825963
428,0.014143627795825963
429,0.014143627795825963
430,0.014143627795825963
431,0.014143627795825963
432,0.014143627795825963
433,0.014143627795825963
434,0.014143627795825963
435,0.014143627795825963
436,0.014143627795825963
437,0.014143627795825963
438,0.014143627795825963
439,0.014143627795825963
440,0.014143627795825963
441,0.014143627795825963
442,0.014143627795825963
443,0.014143627795825963
444,0.014143627795825963
445,0.014143627795825963
446,0.014143627795825963
447,0.014143627795825963
448,0.014143627795825963
449,0.014143627795825963
450,0.014143627795825963
451,0.014143627795825963
452,0.014143627795825963
453,0.014143627795825963
454,0.014143627795825963
455,0.014143627795825963
456,0.014143627795825963
457,0.014143627795825963
458,0.014143627795825963
459,0.014143627795825963
460,0.014143627795825963
461,0.014143627795825963
462,0.014143627795825963
463,0.014143627795825963
464,0.014143627795825963
465,0.014143627795825963
466,0.014143627795825963
467,0.014143627795825963
468,0.014143627795825963
469,0.014143627795825963
470,0.014143627795825963
471,0.014143627795825963
472,0.014143627795825963
473,0.014143627795825963
474,0.014143627795825963
475,0.014143627795825963
476,0.014143627795825963
477,0.014143627795825963
478,0.014143627795825963
479,0.014143627795825963
480,0.014143627795825963
481,0.014143627795825963
482,0.014143627795825963
483,0.014143627795825963
484,0.014143627795825963
485,0.014143627795825963
486,0.014143627795825963
487,0.014143627795825963
488,0.014143627795825963
489,0.014143627795825963
490,0.014143627795825963
491,0.014143627795825963
492,0.014143627795825963
493,0.014143627795825963
494,0.014143627795825963
495,0.014143627795825963
496,0.014143627795825963
497,0.014143627795825963
498,0.014143627795825963
499,0.014143627795825963
500,0.014143627795825963
501,0.014143627795825963
502,0.014143627795825963
503,0.014143627795825963
504,0.014143627795825963
505,0.014143627795825963
506,0.014143627795825963
507,0.014143627795825963
508,0.014143627795825963
509,0.014143627795825963
510,0.014143627795825963
511,0.014143627795825963
512,0.014143627795825963
513,0.014143627795825963
514,0.014143627795825963
515,0.014143627795825963
516,0.014143627795825963
517,0.014143627795825963
518,0.014143627795825963
519,0.014143627795825963
520,0.014143627795825963
521,0.014143627795825963
522,0.014143627795825963
523,0.014143627795825963
524,0.014143627795825963
525,0.014143627795825963
526,0.014143627795825963
527,0.014143627795825963
528,0.014143627795825963
529,0.014143627795825963
530,0.014143627795825963
531,0.014143627795825963
532,0.014143627795825963
533,0.014143627795825963
534,0.014143627795825963
535,0.014143627795825963
536,0.014143627795825963
537,0.014143627795825963
538,0.014143627795825963
539,0.014143627795825963
540,0.014143627795825963
541,0.014143627795825963
542,0.014143627795825963
543,0.014143627795825963
544,0.014143627795825963
545,0.014143627795825963
546,0.014143627795825963
547,0.014143627795825963
548,0.014143627795825963
549,0.014143627795825963
550,0.014143627795825963
551,0.014143627795825963
552,0.014143627795825963
553,0.014143627795825963
554,0.014143627795825963
555,0.014143627795825963
556,0.014143627795825963
557,0.014143627795825963
558,0.014143627795825963
559,0.014143627795825963
560,0.014143627795825963
561,0.014143627795825963
562,0.014143627795825963
563,0.014143627795825963
564,0.014143627795825963
565,0.014143627795825963
566,0.014143627795825963
567,0.014143627795825963
568,0.014143627795825963
569,0.014143627795825963
570,0.014143627795825963
571,0.014143627795825963
572,0.014143627795825963
573,0.014143627795825963
574,0.014143627795825963
575,0.014143627795825963
576,0.014143627795825963
577,0.014143627795825963
578,0.014143627795825963
579,0.014143627795825963
580,0.014143627795825963
581,0.014143627795825963
582,0.014143627795825963
583,0.014143627795825963
584,0.014143627795825963
585,0.014143627795825963
586,0.014143627795825963
587,0.014143627795825963
588,0.014143627795825963
589,0.014143627795825963
590,0.014143627795825963
591,0.014143627795825963
592,0.014143627795825963
593,0.014143627795825963
594,0.014143627795825963
595,0.014143627795825963
596,0.014143627795825963
597,0.014143627795825963
598,0.014143627795825963
599,0.014143627795825963
600,0.014143627795825963
601,0.014143627795825963
602,0.014143627795825963
603,0.014143627795825963
604,0.014143627795825963
605,0.014143627795825963
606,0.014143627795825963
607,0.014143627795825963
608,0.014143627795825963
609,0.014143627795825963
610,0.014143627795825963
611,0.014143627795825963
612,0.014143627795825963
613,0.014143627795825963
614,0.014143627795825963
615,0.014143627795825963
616,0.014143627795825963
617,0.014143627795825963
618,0.014143627795825963
619,0.014143627795825963
620,0.014143627795825963
621,0.014143627795825963
622,0.014143627795825963
623,0.014143627795825963
624,0.014143627795825963
625,0.014143627795825963
626,0.014143627795825963
627,0.014143627795825963
628,0.014143627795825963
629,0.014143627795825963
630,0.014143627795825963
631,0.014143627795825963
632,0.014143627795825963
633,0.014143627795825963
634,0.014143627795825963
635,0.014143627795825963
636,0.014143627795825963
637,0.014143627795825963
638,0.014143627795825963
639,0.014143627795825963
640,0.014143627795825963
641,0.014143627795825963
642,0.014143627795825963
643,0.014143627795825963
644,0.014143627795825963
645,0.014143627795825963
646,0.014143627795825963
647,0.014143627795825963
648,0.014143627795825963
649,0.014143627795825963
650,0.014143627795825963
651,0.014143627795825963
652,0.014143627795825963
653,0.014143627795825963
654,0.014143627795825963
655,0.014143627795825963
656,0.014143627795825963
657,0.014143627795825963
658,0.014143627795825963
659,0.014143627795825963
660,0.014143627795825963
661,0.014143627795825963
662,0.014143627795825963
663,0.014143627795825963
664,0.014143627795825963
665,0.014143627795825963
666,0.014143627795825963
667,0.014143627795825963
668,0.014143627795825963
669,0.014143627795825963
670,0.014143627795825963
671,0.014143627795825963
672,0.014143627795825963
673,0.014143627795825963
674,0.014143627795825963
675,0.014143627795825963
676,0.014143627795825963
677,0.014143627795825963
678,0.014143627795825963
679,0.014143627795825963
680,0.014143627795825963
681,0.014143627795825963
682,0.014143627795825963
683,0.014143627795825963
684,0.014143627795825963
685,0.014143627795825963
686,0.014143627795825963
687,0.014143627795825963
688,0.014143627795825963
689,0.014143627795825963
690,0.014143627795825963
691,0.014143627795825963
692,0.014143627795825963
693,0.014143627795825963
694,0.014143627795825963
695,0.014143627795825963
696,0.014143627795825963
697,0.014143627795825963
698,0.014143627795825963
699,0.014143627795825963
700,0.014143627795825963
701,0.014143627795825963
702,0.014143627795825963
703,0.014143627795825963
704,0.014143627795825963
705,0.014143627795825963
706,0.014143627795825963
707,0.014143627795825963
708,0.014143627795825963
709,0.014143627795825963
710,0.014143627795825963
711,0.014143627795825963
712,0.014143627795825963
713,0.014143627795825963
714,0.014143627795825963
715,0.014143627795825963
716,0.014143627795825963
717,0.014143627795825963
718,0.014143627795825963
719,0.014143627795825963
720,0.014143627795825963
721,0.014143627795825963
722,0.014143627795825963
723,0.014143627795825963
724,0.014143627795825963
725,0.014143627795825963
726,0.014143627795825963
727,0.014143627795825963
728,0.014143627795825963
729,0.014143627795825963
730,0.014143627795825963
731,0.014143627795825963
732,0.014143627795825963
733,0.014143627795825963
734,0.014143627795825963
735,0.014143627795825963
736,0.014143627795825963
737,0.014143627795825963
738,0.014143627795825963
739,0.014143627795825963
740,0.014143627795825963
741,0.014143627795825963
742,0.014143627795825963
743,0.014143627795825963
744,0.014143627795825963
745,0.014143627795825963
746,0.014143627795825963
747,0.014143627795825963
748,0.014143627795825963
749,0.014143627795825963
750,0.014143627795825963
751,0.014143627795825963
752,0.014143627795825963
753,0.014143627795825963
754,0.014143627795825963
755,0.014143627795825963
756,0.014143627795825963
757,0.014143627795825963
758,0.014143627795825963
759,0.014143627795825963
760,0.014143627795825963
761,0.014143627795825963
762,0.014143627795825963
763,0.014143627795825963
764,0.014143627795825963
765,0.014143627795825963
766,0.014143627795825963
767,0.014143627795825963
768,0.014143627795825963
769,0.014143627795825963
770,0.014143627795825963
771,0.014143627795825963
772,0.014143627795825963
773,0.014143627795825963
774,0.014143627795825963
775,0.014143627795825963
776,0.014143627795825963
777,0.014143627795825963
778,0.014143627795825963
779,0.014143627795825963
780,0.014143627795825963
781,0.014143627795825963
782,0.014143627795825963
783,0.014143627795825963
784,0.014143627795825963
785,0.014143627795825963
786,0.014143627795825963
787,0.014143627795825963
788,0.014143627795825963
789,0.014143627795825963
790,0.014143627795825963
791,0.014143627795825963
792,0.014143627795825963
793,0.014143627795825963
794,0.014143627795825963
795,0.014143627795825963
796,0.014143627795825963
797,0.014143627795825963
798,0.014143627795825963
799,0.014143627795825963
800,0.014143627795825963
801,0.014143627795825963
802,0.014143627795825963
803,0.014143627795825963
804,0.014143627795825963
805,0.014143627795825963
806,0.014143627795825963
807,0.014143627795825963
808,0.014143627795825963
809,0.014143627795825963
810,0.014143627795825963
811,0.014143627795825963
812,0.014143627795825963
813,0.014143627795825963
814,0.014143627795825963
815,0.014143627795825963
816,0.014143627795825963
817,0.014143627795825963
818,0.014143627795825963
819,0.014143627795825963
820,0.014143627795825963
821,0.014143627795825963
822,0.014143627795825963
823,0.014143627795825963
824,0.014143627795825963
825,0.014143627795825963
826,0.014143627795825963
827,0.014143627795825963
828,0.014143627795825963
829,0.014143627795825963
830,0.014143627795825963
831,0.014143627795825963
832,0.014143627795825963
833,0.014143627795825963
834,0.014143627795825963
835,0.014143627795825963
836,0.014143627795825963
837,0.014143627795825963
838,0.014143627795825963
839,0.014143627795825963
840,0.014143627795825963
841,0.014143627795825963
842,0.014143627795825963
843,0.014143627795825963
844,0.014143627795825963
845,0.014143627795825963
846,0.014143627795825963
847,0.014143627795825963
848,0.014143627795825963
849,0.014143627795825963
850,0.014143627795825963
851,0.014143627795825963
852,0.014143627795825963
853,0.014143627795825963
854,0.014143627795825963
855,0.014143627795825963
856,0.014143627795825963
857,0.014143627795825963
858,0.014143627795825963
859,0.014143627795825963
860,0.014143627795825963
861,0.014143627795825963
862,0.014143627795825963
863,0.014143627795825963
864,0.014143627795825963
865,0.014143627795825963
866,0.014143627795825963
867,0.014143627795825963
868,0.014143627795825963
869,0.014143627795825963
870,0.014143627795825963
871,0.014143627795825963
872,0.014143627795825963
873,0.014143627795825963
874,0.014143627795825963
875,0.014143627795825963
876,0.014143627795825963
877,0.014143627795825963
878,0.014143627795825963
879,0.014143627795825963
880,0.014143627795825963
881,0.014143627795825963
882,0.014143627795825963
883,0.014143627795825963
884,0.014143627795825963
885,0.014143627795825963
886,0.014143627795825963
887,0.014143627795825963
888,0.014143627795825963
889,0.014143627795825963
890,0.014143627795825963
891,0.014143627795825963
892,0.014143627795825963
893,0.014143627795825963
894,0.014143627795825963
895,0.014143627795825963
896,0.014143627795825963
897,0.014143627795825963
898,0.014143627795825963
899,0.014143627795825963
900,0.014143627795825963
901,0.014143627795825963
902,0.014143627795825963
903,0.014143627795825963
904,0.014143627795825963
905,0.014143627795825963
906,0.014143627795825963
907,0.014143627795825963
908,0.014143627795825963
909,0.014143627795825963
910,0.014143627795825963
911,0.014143627795825963
912,0.014143627795825963
913,0.014143627795825963
914,0.014143627795825963
915,0.014143627795825963
916,0.014143627795825963
917,0.014143627795825963
918,0.014143627795825963
919,0.014143627795825963
920,0.014143627795825963
921,0.014143627795825963
922,0.014143627795825963
923,0.014143627795825963
924,0.014143627795825963
925,0.014143627795825963
926,0.014143627795825963
927,0.014143627795825963
928,0.014143627795825963
929,0.014143627795825963
930,0.014143627795825963
931,0.014143627795825963
932,0.014143627795825963
933,0.014143627795825963
934,0.014143627795825963
935,0.014143627795825963
936,0.014143627795825963
937,0.014143627795825963
938,0.014143627795825963
939,0.014143627795825963
940,0.014143627795825963
941,0.014143627795825963
942,0.014143627795825963
943,0.014143627795825963
944,0.014143627795825963
945,0.014143627795825963
946,0.014143627795825963
947,0.014143627795825963
948,0.014143627795825963
949,0.014143627795825963
950,0.014143627795825963
951,0.014143627795825963
952,0.014143627795825963
953,0.014143627795825963
954,0.014143627795825963
955,0.014143627795825963
956,0.014143627795825963
957,0.014143627795825963
958,0.014143627795825963
959,0.014143627795825963
960,0.014143627795825963
961,0.014143627795825963
962,0.014143627795825963
963,0.014143627795825963
964,0.014143627795825963
965,0.014143627795825963
966,0.014143627795825963
967,0.014143627795825963
968,0.014143627795825963
969,0.014143627795825963
970,0.014143627795825963
971,0.014143627795825963
972,0.014143627795825963
973,0.014143627795825963
974,0.014143627795825963
975,0.014143627795825963
976,0.014143627795825963
977,0.014143627795825963
978,0.014143627795825963
979,0.014143627795825963
980,0.014143627795825963
981,0.014143627795825963
982,0.014143627795825963
983,0.014143627795825963
984,0.014143627795825963
985,0.014143627795825963
986,0.014143627795825963
987,0.014143627795825963
988,0.014143627795825963
989,0.014143627795825963
990,0.014143627795825963
991,0.014143627795825963
992,0.014143627795825963
993,0.014143627795825963
994,0.014143627795825963
995,0.014143627795825963
996,0.014143627795825963
997,0.014143627795825963
998,0.014143627795825963
999,0.014143627795825963
