Column,Statistic,P-value,r,FDR_P-value
2,8794.0,0.003341050199925173,0.18869508990566441,0.01107806862447837
1,8326.0,0.038612142614535834,0.1330145715728454,0.05148285681938111
3,5789.0,0.008654854504554424,-0.16882618699630378,0.01730970900910885
5,6072.0,0.03558724976463381,-0.13515612997026152,0.05148285681938111
4,5677.0,0.004615861926865987,-0.18215143924689295,0.01107806862447837
6,7402.0,0.7202424909762106,0.023081240505484803,0.7202424909762106
7,5386.0,0.0007481356331124313,-0.21677330000512016,0.004488813798674589
8,6389.0,0.12979764789899123,-0.09744090708243328,0.15575717747878948
12,8773.0,0.003784160820866762,0.18619660510867894,0.01107806862447837
10,7546.0,0.5321985222023715,0.04021370768481373,0.5805802060389508
11,11173.0,2.1746942759859247e-13,0.47173772476416104,2.60963313118311e-12
9,8412.0,0.025915887555735016,0.1432464616938335,0.044427235809831454
