Column,Statistic,P-value,r,FDR_P-value
2,8246.0,0.05482872532874585,0.123496534250996,0.1096574506574917
1,8843.0,0.0024849151565236797,0.1945248877652972,0.00745474546957104
3,5448.0,0.0011278376557307271,-0.20939682108068686,0.004804992348679463
5,7253.0,0.9343589956577394,0.005353895993540289,0.9343589956577394
4,5417.0,0.0009200411002146953,-0.21308506054290352,0.004804992348679463
8,6404.0,0.13697680094546436,-0.0956562750845865,0.1761130297870256
6,5474.0,0.0013347200968554065,-0.20630345895108582,0.004804992348679463
11,5993.0,0.024586066503305328,-0.1445551918255878,0.05531864963243699
12,9997.0,2.455688864625634e-07,0.33182257613297483,2.210119978163071e-06
14,6255.0,0.07791476533766353,-0.11338361959653102,0.1168721480064953
15,6240.0,0.07334592541548837,-0.11516825159437778,0.1168721480064953
7,8201.0,0.06621817922142112,0.11814263825745572,0.1168721480064953
10,5980.0,0.023093056598120106,-0.14610187289038834,0.05531864963243699
9,7071.0,0.8005479645976185,-0.016299638913667102,0.8476390213386549
13,6740.0,0.3868908786318467,-0.05568051833281901,0.43525223846082756
16,3368.0,1.185152131253797e-12,-0.4568657914487714,2.1332738362568345e-11
17,6301.0,0.09270624501461396,-0.1079107481364676,0.12836249309715778
18,6520.0,0.20185625837262122,-0.08185512096790487,0.24222751004714546
