Column,Statistic,P-value,r,FDR_P-value
2,8764.0,0.003989901800200016,0.1851258259099709,0.005984852700300024
1,8094.0,0.10123270327102604,0.10541226333948214,0.11043567629566478
3,5605.0,0.003017523031072579,-0.1907176728365574,0.005172896624695849
5,5511.0,0.0016898817356958314,-0.20190136668973047,0.0033797634713916627
4,5137.0,0.00012703602138003316,-0.24639819116937642,0.0003071899355505387
6,7297.0,0.8698901509666697,0.010588816520557461,0.8698901509666697
7,5137.0,0.0001270309936049702,-0.24639819116937642,0.0003071899355505387
8,5880.0,0.01401142737542109,-0.1579994195427001,0.01698767511208238
10,9278.0,0.00012799580647939113,0.2462792157028533,0.0003071899355505387
12,8534.0,0.014156395926735317,0.15776146860965384,0.01698767511208238
9,10041.0,1.5844800409000927e-07,0.337057496659992,9.506880245400556e-07
11,11640.0,2.365417522932982e-16,0.527299267630457,2.8385010275195784e-15
