Column,Statistic,P-value,r,FDR_P-value
2,7544.0,0.5346315014663712,0.03997575675176749,0.6534385017922314
3,5282.0,0.00036557825142683153,-0.22914674852352437,0.001340453588565049
5,8787.0,0.0034830720590099426,0.18786226164000258,0.009361348999990528
4,6937.0,0.6166188948479567,-0.032242351427764854,0.6782807843327524
1,8030.0,0.12839737434575363,0.09779783348200262,0.20176730254332714
10,8753.0,0.004255158636359331,0.18381709577821662,0.009361348999990528
7,7303.0,0.8611548875418019,0.011302669319696167,0.8611548875418019
9,6805.0,0.4562966098587208,-0.047947113008816364,0.627407838555741
6,6272.0,0.08337131119157278,-0.11136103666563801,0.15284740385121676
8,5113.0,0.00010594632891415238,-0.24925360236593125,0.0005827048090278381
11,9690.0,4.372748314810744e-06,0.2952971079103778,4.810023146291818e-05
