Column,Statistic,P-value,r,FDR_P-value
2,8658.0,0.007301510314690238,0.17251442645852044,0.012516874825183264
1,8277.0,0.04797315196697326,0.12718477371321266,0.07195972795045989
3,5660.0,0.004181251689379292,-0.18417402217778597,0.008362503378758584
8,3218.0,1.537538423020094e-13,-0.47471211142723896,9.225230538120565e-13
4,5332.0,0.0005180960641598773,-0.2231979751973685,0.0012434305539837055
7,6994.0,0.6927312153656604,-0.025460749835947153,0.7133287512305162
6,7009.0,0.7133287512305162,-0.02367611783810039,0.7133287512305162
9,9568.0,1.2595111238450512e-05,0.2807821009945574,5.038044495380205e-05
10,7679.0,0.38384770123493184,0.056037444732388364,0.4606172414819182
11,9201.0,0.00022619144601081055,0.23711810478057327,0.0006785743380324317
5,8225.0,0.059922354213990524,0.12099804945401053,0.0798964722853207
12,11497.0,2.0664053111883117e-15,0.5102857759176511,2.4796863734259742e-14
