Column,Statistic,P-value,r,FDR_P-value
1,8656.0,0.007382736288787811,0.1722764755254742,0.013535016529444322
2,9068.0,0.000578261834240563,0.22129436773299863,0.002120293392215398
3,5401.0,0.0008272386105460282,-0.21498866800727337,0.0022749061790015776
4,5329.0,0.0005074794953264316,-0.22355490159693786,0.002120293392215398
9,5157.0,0.0001475691747008573,-0.24401868183891406,0.0016232609217094304
5,6953.0,0.6376159674614105,-0.030338743963394973,0.6376159674614105
6,6187.0,0.058923004017317177,-0.121473951320103,0.07201700491005432
10,6737.0,0.3838556540027701,-0.056037444732388364,0.42224121940304715
8,5521.0,0.0017997763125178034,-0.20071161202449928,0.003959507887539167
7,5837.0,0.01119483953893097,-0.16311536460319415,0.017591890704034382
11,5915.0,0.016746187305897414,-0.15383527821439097,0.023026007545608945
