Column,Statistic,P-value,r,FDR_P-value
2,8297.0,0.043943350651284165,0.129564283043675,0.089441766699355
1,7484.0,0.6101201312635325,0.03283722876038044,0.6460095507496226
3,5407.0,0.0008609757875424414,-0.21427481520813468,0.0030995128351527885
5,10073.0,1.1473865269611336e-07,0.3408647115887317,2.0652957485300404e-06
4,5285.0,0.00037339008984022654,-0.22878982212395502,0.0016802554042810195
16,6691.0,0.33908689418941584,-0.06151031619245177,0.43596886395782036
18,7591.0,0.47898215064411576,0.04556760367835402,0.5571215180291277
14,7883.0,0.2118833467174598,0.08030843990310434,0.29337694160879046
17,6302.0,0.09375164386370738,-0.1077917726699445,0.1534117808678848
9,6286.0,0.08809241292197717,-0.10969538013431437,0.1534117808678848
10,8076.0,0.108364007667493,0.10327070494206603,0.1625460115012395
12,6839.0,0.49521912713700234,-0.04390194714703037,0.5571215180291277
8,5814.0,0.009905054077117217,-0.16585180033322586,0.029715162231351653
6,9201.0,0.0002262302990762326,0.23711810478057327,0.0013573817944573957
11,6123.0,0.0447208833496775,-0.1290883811775825,0.089441766699355
7,5195.0,0.0001954795590028683,-0.2394976141110356,0.0013573817944573957
15,7248.0,0.9417200827348995,0.0047590186609247015,0.9417200827348995
13,8487.0,0.017967199911079063,0.15216962168306733,0.04620137119991759
