Column,Statistic,P-value,r,FDR_P-value
2,7447.0,0.6589078120454431,0.028435136499025092,0.6589078120454431
1,7942.0,0.17459711357947227,0.08732799242796828,0.2494244479706747
9,6912.0,0.5844345916259608,-0.035216738090842796,0.6493717684732897
7,9980.0,2.9042092135825553e-07,0.3297999932020818,2.9042092135825553e-06
10,7678.0,0.3848667051901442,0.055918469265865245,0.48108338148768026
8,8203.0,0.06567363390222489,0.11838058919050196,0.10945605650370815
3,5298.0,0.0004090267232932264,-0.2272431410591545,0.001022566808233066
6,9257.0,0.00014978695492643925,0.24378073090586783,0.0004992898497547975
4,5003.0,4.5006495224710065e-05,-0.2623409036834742,0.00022503247612355032
5,8300.0,0.04336522355018673,0.12992120944324434,0.08673044710037346
