Column,Statistic,P-value,r,FDR_P-value
2,8746.0,0.004432169264270781,0.18298426751255478,0.00949750556629453
1,8831.0,0.0026736544765302624,0.19309718216701977,0.006684136191325656
4,5392.0,0.0007789390082675472,-0.21605944720598144,0.002336817024802642
5,6014.0,0.027177149312669596,-0.14205670702860235,0.040765723969004394
3,5190.0,0.0001884340352287202,-0.2400924914436512,0.0007066276321077007
7,4498.0,5.306904368176864e-07,-0.32242351427764854,7.960356552265296e-06
8,5700.0,0.0052688223362225214,-0.17941500351686127,0.009879041880417229
10,5005.0,4.573000967855234e-05,-0.26210295275042794,0.00034297507258914257
9,7412.0,0.706431829153261,0.02427099517071598,0.7313510235925851
14,9288.0,0.00011869445544034462,0.2474689703680845,0.000593472277201723
12,6845.0,0.5022687982135721,-0.04318809434789166,0.57954092101566
15,7022.0,0.7313510235925851,-0.02212943677329986,0.7313510235925851
6,6497.0,0.18850547771623394,-0.08459155669793657,0.23563184714529242
11,6008.0,0.02641409028359603,-0.14277055982774103,0.040765723969004394
13,6047.0,0.031721537265506396,-0.13813051663333945,0.04325664172569054
