Column,Statistic,P-value,r,FDR_P-value
2,8834.0,0.002625279376682878,0.19345410856658912,0.0063006705040389065
1,8159.0,0.07854216580305351,0.11314566866348479,0.08568236269424019
3,5865.0,0.01296483722722698,-0.15978405154054687,0.01728644963630264
5,3966.0,1.9798760473668223e-09,-0.38571846246794705,1.1879256284200934e-08
4,5545.0,0.0020909853599039596,-0.19785620082794447,0.006272956079711879
6,7179.0,0.9579322391795465,-0.0034502885291704086,0.9579322391795465
8,5694.0,0.005090714873439801,-0.18012885631599995,0.008726939783039659
12,9779.0,1.959529274823937e-06,0.30588592443093515,7.838117099295748e-06
10,5895.0,0.015131572991538576,-0.15621478754485335,0.01815788758984629
7,5625.0,0.003401248349746726,-0.18833816350609506,0.006802496699493452
11,10531.0,7.779439803806553e-10,0.3953554752563196,9.335327764567865e-09
9,8557.0,0.012565861378319198,0.16049790433968558,0.01728644963630264
