Column,Statistic,P-value,r,FDR_P-value
2,8522.0,0.015054795063924143,0.15633376301137644,0.028168614217276268
1,9013.0,0.0008383520293650592,0.21475071707422716,0.003073957441005217
4,5453.0,0.0011651701443919828,-0.2088019437480713,0.003204217897077953
3,5340.0,0.0005474101340896637,-0.22224617146518355,0.00301075573749315
8,5898.0,0.015364698663968872,-0.155857861145284,0.028168614217276268
7,6835.0,0.4905500434513206,-0.04437784901312284,0.5396050477964527
6,6905.0,0.5755649846415902,-0.036049566356504616,0.5755649846415902
11,6606.0,0.2655910249381812,-0.07162323084691676,0.32461125270222146
9,8080.0,0.10674565107744728,0.10374660680815849,0.16774316597884573
10,5279.0,0.00035789879373121925,-0.22950367492309373,0.00301075573749315
5,6548.0,0.22223035451385875,-0.07852380790525758,0.30556673745655577
