Column,Statistic,P-value,r,FDR_P-value
2,8488.0,0.017878292226536696,0.15228859714959045,0.05719532211259421
3,6599.0,0.26006750584662264,-0.07245605911257857,0.30735250690964494
1,7951.0,0.16936792517064103,0.08839877162667632,0.27049406703501294
7,7825.0,0.25385470982645675,0.07340786284476353,0.30735250690964494
4,6108.0,0.04185262348657673,-0.1308730131754293,0.07772630076078536
5,6065.0,0.03446673685445898,-0.13598895823592336,0.07467792985132779
8,10945.0,4.658612914116963e-12,0.4446113183968903,6.056196788352052e-11
6,5505.0,0.0016269446252483294,-0.20261521948886918,0.007050093376076093
13,8446.0,0.021998200812536235,0.14729162755561953,0.05719532211259421
11,5246.0,0.00028297441009092006,-0.2334298653183566,0.0018393336655909804
10,6495.0,0.18726512333193202,-0.0848295076309828,0.27049406703501294
12,7328.0,0.8249572304947239,0.014277055982774105,0.8249572304947239
9,6660.0,0.31090350956525514,-0.06519855565466841,0.3368121353623597
