Column,Statistic,P-value,r,FDR_P-value
2,8422.0,0.02470559131441668,0.1444362163590647,0.03785088718703917
1,8869.0,0.0021170998410778236,0.19761824989489823,0.007056999470259413
3,5654.0,0.004036998445587249,-0.18488787497692466,0.010092496113968123
4,5518.0,0.0017661817114524182,-0.20106853842406863,0.007056999470259413
7,6037.0,0.030280709749631336,-0.13932027129857064,0.03785088718703917
5,6761.0,0.4085809678855301,-0.05318203353583354,0.4085809678855301
9,6271.0,0.0830418595502978,-0.11148001213216113,0.09226873283366423
8,6032.0,0.02958189377493857,-0.13991514863118623,0.03785088718703917
6,4497.0,5.257624569703213e-07,-0.32254248974417166,5.257624569703213e-06
10,5915.0,0.016746187305897414,-0.15383527821439097,0.03349237461179483
