Column,Statistic,P-value,r,FDR_P-value
2,7671.0,0.3919942300153263,0.055085641000203425,0.4150527141338749
1,7537.0,0.5431902724612432,0.03914292848610567,0.5431902724612432
3,5788.0,0.00860791699597641,-0.1689451624628269,0.025724714989007257
5,8275.0,0.048392124729190536,0.12694682278016642,0.0823370070468876
4,5128.0,0.0001187023499149986,-0.2474689703680845,0.0005341605746174938
16,7885.0,0.2105392718385093,0.08054639083615057,0.25264712620621116
13,6390.0,0.13026659751050695,-0.09732193161591014,0.19539989626576043
7,5840.0,0.011373035284285165,-0.1627584382036248,0.025724714989007257
14,7983.0,0.1517236269851366,0.09220598655541609,0.2100788681332661
6,7704.0,0.3590983090290888,0.0590118313954663,0.4039855976577249
12,9782.0,1.9064192485345824e-06,0.3062428508305045,1.7157773236811242e-05
9,7904.0,0.1980073787441442,0.0828069247000898,0.25264712620621116
10,9380.0,5.842892989321236e-05,0.2584147132882113,0.00035057357935927417
8,5358.0,0.000619109083218508,-0.22010461306776744,0.0022287926995866285
11,10464.0,1.6873519875578216e-09,0.3873841189992707,3.037233577604079e-08
15,6147.0,0.04964242174767026,-0.1262329699810277,0.0823370070468876
18,8575.0,0.011433206661781003,0.1626394627371017,0.025724714989007257
17,6150.0,0.05031705986198687,-0.12587604358145835,0.0823370070468876
