Column,Statistic,P-value,r,FDR_P-value
2,8178.0,0.07275334844561843,0.115406202527424,0.12125558074269738
1,7880.0,0.21393093605723634,0.07995151350353498,0.3056156229389091
3,5489.0,0.0014694830602729535,-0.20451882695323906,0.002938966120545907
4,5145.0,0.0001349059125249958,-0.24544638743719147,0.0006745295626249789
7,10936.0,5.238866803973642e-12,0.4435405391981822,5.238866803973642e-11
8,8934.0,0.001405119674385405,0.20535165521890086,0.002938966120545907
10,7522.0,0.5617564766834136,0.03735829648825891,0.5617564766834136
5,7600.0,0.46869858125401886,0.046638382877062075,0.5207762013933542
9,9031.0,0.0007431901246704802,0.21689227547164328,0.0024773004155682677
6,6690.0,0.3381625196257346,-0.061629291658974884,0.42270314953216825
