Column,Statistic,P-value,r,FDR_P-value
2,8745.0,0.004458003752676765,0.18286529204603166,0.00891600750535353
1,8930.0,0.0014415452412668533,0.20487575335280842,0.004067426585227088
3,5505.0,0.0016269706340908353,-0.20261521948886918,0.004067426585227088
6,6581.0,0.24622996395578578,-0.07459761750999469,0.273588848839762
4,5234.0,0.00025956932061399897,-0.23485757091663403,0.0012978466030699948
9,6519.0,0.20255584620341816,-0.08197409643442799,0.25319480775427267
5,7078.0,0.8105765543925194,-0.01546681064800528,0.8105765543925194
10,6020.0,0.027959522635372387,-0.14134285422946363,0.03994217519338913
8,8578.0,0.011253293933332688,0.16299638913667103,0.018755489888887814
7,9371.0,6.269915395652092e-05,0.25734393408950323,0.0006269915395652092
