Column,Statistic,P-value,r,FDR_P-value
2,8434.0,0.02331792284642744,0.1458639219573421,0.03997358202244704
1,7986.0,0.15014576230935062,0.09256291295498545,0.20019434974580083
3,5898.0,0.01536521956692315,-0.155857861145284,0.03687652696061556
5,6692.0,0.3400329626803268,-0.06139134072592865,0.4080395552163921
4,5458.0,0.0012036272668856708,-0.2082070664154557,0.007221763601314025
7,6937.0,0.6166187456517023,-0.032242351427764854,0.6726749952564025
6,7333.0,0.8177593457451421,0.014871933315389692,0.8177593457451421
8,5744.0,0.006754873130568829,-0.17418008298984405,0.020264619391706488
9,8732.0,0.004806350389384482,0.18131861098123114,0.01922540155753793
12,10900.0,8.355344656973585e-12,0.4392574224033499,1.0026413588368302e-10
11,8446.0,0.02199839737271728,0.14729162755561953,0.03997358202244704
10,8263.0,0.05097402874724554,0.125519117181889,0.07646104312086832
