Column,Statistic,P-value,r,FDR_P-value
2,8104.0,0.09743604448800462,0.1066020180047133,0.14286408274223147
1,6988.0,0.6845545608837798,-0.026174602635085857,0.7205837482987155
11,5907.0,0.016084212501015945,-0.15478708194657592,0.03349630300989527
7,11086.0,7.147984638027749e-13,0.46138685917664984,1.4295969276055498e-11
4,5717.0,0.005803960542183135,-0.17739242058596824,0.01658274440623753
9,8728.0,0.004918412161260463,0.18084270911513867,0.01658274440623753
8,8894.0,0.0018111747863071034,0.20059263655797618,0.009462297742341306
10,6673.0,0.3225318858446322,-0.06365187458986789,0.3794492774642732
3,6093.0,0.03913698797038062,-0.13265764517327605,0.07115815994614658
17,8616.0,0.009186452770513977,0.1675174568645495,0.022966131926284942
5,8501.0,0.016748151504947635,0.15383527821439097,0.03349630300989527
6,7896.0,0.20321584261564185,0.08185512096790487,0.2540198032695523
19,6337.0,0.1071480620566736,-0.10362763134163537,0.14286408274223147
12,5529.0,0.0018924595484682615,-0.19975980829231435,0.009462297742341306
18,8082.0,0.10594287288829835,0.10398455774120473,0.14286408274223147
20,6174.0,0.055769230061714054,-0.12302063238490354,0.09294871676952343
14,7038.0,0.7537371666823905,-0.020225829308929983,0.7537371666823905
13,6868.0,0.5297707248562975,-0.040451658617859966,0.5886341387292194
15,5695.0,0.005120121297484332,-0.18000988084947683,0.01658274440623753
16,4971.0,3.482311873009353e-05,-0.26614811861221394,0.00034823118730093524
