Column,Statistic,P-value,r,FDR_P-value
2,8599.0,0.010065509845854685,0.1654948739336565,0.01845343471740026
1,8968.0,0.00112784587171435,0.20939682108068686,0.004135434862952617
4,5498.0,0.0015562528127878548,-0.20344804775453101,0.004279695235166601
3,5406.0,0.0008552581461962633,-0.2143937906746578,0.004135434862952617
8,5384.0,0.0007378994959711353,-0.2170112509381664,0.004135434862952617
9,6580.0,0.24548072272564636,-0.07471659297651782,0.24548072272564636
7,5714.0,0.0057057804350373635,-0.1777493469855376,0.0125527169570822
5,5931.0,0.018148336085592968,-0.15193167075002112,0.02495396211769033
10,6305.0,0.09484478590672772,-0.10743484627037514,0.1043292644974005
11,8158.0,0.07885648400501508,0.11302669319696167,0.09638014711724065
6,5871.0,0.013374918505165818,-0.15907019874140815,0.021017729079546285
