Column,Statistic,P-value,r,FDR_P-value
2,7990.5,0.14779983390521503,0.09309830255433947,0.17947122688490397
1,7733.0,0.33166892494966804,0.06246211992463671,0.37589144827629045
3,5450.0,0.0011426409198673076,-0.20915887014764065,0.0024281119547180288
4,5038.0,5.935429243715936e-05,-0.258176762355165,0.00020180459428634182
6,6082.0,0.03724157817270551,-0.13396637530503036,0.0527589024113328
7,7476.0,0.6205311576946866,0.0318854250281955,0.6593143550506045
11,5875.0,0.01365451583680737,-0.15859429687531568,0.021102433565975028
10,10465.0,1.668083260870342e-09,0.3875030944657938,1.4178707717397906e-08
9,9215.0,0.00020426727369770022,0.2387837613118969,0.0005375446254055548
17,4396.0,1.9546890730051056e-07,-0.3345590118630065,1.1076571413695597e-06
15,9854.0,9.76194866851803e-07,0.31480908442016897,4.148828184120163e-06
16,7014.0,0.7202415832800666,-0.023081240505484803,0.7202415832800666
13,6107.0,0.04166669392892417,-0.1309919886419524,0.05448721513782392
5,12009.0,6.398755519865791e-19,0.5712012147774873,1.0877884383771845e-17
8,8851.0,0.0023659421615914622,0.19547669149748212,0.004469001860783873
14,5212.0,0.00022134190457875783,-0.23747503118014263,0.0005375446254055548
12,5710.0,0.005577852122317777,-0.17822524885163007,0.00948234860794022
