Column,Statistic,P-value,r,FDR_P-value
2,8389.0,0.02889594732856817,0.14051002596380183,0.066446841646014
1,8472.0,0.01936044535907746,0.15038498968522057,0.065672780125525
8,8222.0,0.06068104372807899,0.12064112305444119,0.09102156559211849
5,6092.0,0.03896105305874902,-0.13277662063979917,0.06679037667214117
6,6246.0,0.07514663603235668,-0.11445439879523908,0.1001955147098089
4,6596.0,0.25772733529166547,-0.07281298551214793,0.25772733529166547
7,8024.0,0.13120966764088607,0.09708398068286392,0.1574516011690633
11,7836.0,0.24548192191984775,0.07471659297651782,0.25772733529166547
3,8359.0,0.033223420823007,0.13694076196810828,0.066446841646014
9,5969.0,0.02189092670850833,-0.14741060302214262,0.065672780125525
10,5863.0,0.012830598531579956,-0.16002200247359308,0.065672780125525
12,5346.0,0.0005703752507093107,-0.22153231866604486,0.006844503008511728
