Column,Statistic,P-value,r,FDR_P-value
2,8061.0,0.11460481222405569,0.10148607294421925,0.19100802037342615
1,8801.0,0.00320419969167219,0.18952791817132625,0.010680665638907301
3,5689.0,0.00494682636116048,-0.18072373364861555,0.011940935358036026
4,5388.0,0.0007583166733074475,-0.21653534907207392,0.0037915833665372375
6,6694.0,0.34190981809581444,-0.061153389792882415,0.4153650293189536
5,8694.0,0.005970467679018013,0.17679754325335265,0.011940935358036026
7,6903.0,0.5730424009927664,-0.036287517289550854,0.5730424009927664
8,4691.0,3.1990888047185207e-06,-0.29946124923868683,3.19908880471852e-05
10,7689.0,0.3738285263870582,0.05722719939761954,0.4153650293189536
9,6683.0,0.33166687787934745,-0.06246211992463671,0.4153650293189536
