Column,Statistic,P-value,r,FDR_P-value
1,7208.0,1.0,0.0,1.0
3,7949.0,0.17051956460824724,0.08816082069363008,0.5683985486941575
2,6570.0,0.23803939870207635,-0.07590634764174899,0.5950984967551909
6,5862.0,0.012763666942709336,-0.16014097794011622,0.12763666942709334
4,8204.0,0.0654025778393878,0.11849956465702507,0.327012889196939
8,7209.0,0.9992616272595791,0.00011897546652311753,1.0
5,7314.0,0.8451878406740969,0.01261139945145046,1.0
7,7659.0,0.40439466149336056,0.05365793540192601,0.6739911024889343
10,7451.0,0.6535576385540529,0.02891103836511756,0.9336537693629328
9,6678.0,0.3270763640614682,-0.06305699725725229,0.6541527281229365
