Column,Statistic,P-value,r,FDR_P-value
2,8710.0,0.005452449595218302,0.17870115071772255,0.02364140228822215
3,7210.0,0.9977848833702752,0.00023795093304623507,0.9977848833702752
1,8037.0,0.12517529683209902,0.09863066174766444,0.1752454155649386
8,8055.0,0.11717423370753581,0.10077222014508055,0.1752454155649386
4,6279.0,0.0857071456151962,-0.11052820839997621,0.14998750482659334
5,5456.0,0.0011880863783449369,-0.20844501734850193,0.009223158033402483
7,8335.0,0.03707211328534678,0.13408535077155345,0.09852870924416914
6,6700.0,0.3475796524347218,-0.060439536993743714,0.4423741030987368
11,7097.0,0.8379501225684631,-0.013206276784066048,0.9024078243044987
13,8306.0,0.042226589676072485,0.13063506224238305,0.09852870924416914
14,5744.0,0.006754686368063471,-0.17418008298984405,0.02364140228822215
9,6858.0,0.5177189601928217,-0.04164141328309114,0.604005453558292
12,5472.0,0.001317594004771783,-0.20654140988413205,0.009223158033402483
10,6180.0,0.057207144579067434,-0.12230677958576483,0.11441428915813487
