Column,Statistic,P-value,r,FDR_P-value
2,8686.0,0.006245703002946842,0.17584573952116772,0.012491406005893683
1,8074.0,0.10918028430715257,0.10303275400901979,0.15597183472450368
3,5380.0,0.000718599257288426,-0.21748715280425884,0.0017964981432210649
5,6790.0,0.4396885183804934,-0.04973174500666313,0.4885427982005482
4,5127.0,0.00011780959027304072,-0.24758794583460758,0.0003926986342434691
9,11440.0,4.810376860254595e-15,0.5035041743258334,4.8103768602545946e-14
6,6981.0,0.675061355434067,-0.02700743090074768,0.675061355434067
7,6404.0,0.13697738282792463,-0.0956562750845865,0.17122172853490578
10,10283.0,1.2677234107023587e-08,0.36584955955858645,6.338617053511794e-08
8,5978.0,0.022870478987493607,-0.14633982382343458,0.03811746497915602
