Column,Statistic,P-value,r,FDR_P-value
2,8122.0,0.09088862872006154,0.10874357640212942,0.18177725744012307
1,7077.0,0.8091423761085486,-0.015585786114528396,0.8091423761085486
3,5424.0,0.0009635972627217869,-0.2122522322772417,0.004496787226035005
7,7720.0,0.34379298155143034,0.06091543885983618,0.48131017417200245
4,5423.0,0.0009572482260495964,-0.2123712077437648,0.004496787226035005
6,8755.0,0.004205692613458854,0.18405504671126283,0.014719924147105988
9,8483.0,0.01833032728170808,0.15169371981697485,0.05132491638878262
5,9938.0,4.376087619258675e-07,0.32480302360811086,6.126522666962145e-06
10,6889.0,0.5555341861341407,-0.03795317382087449,0.6481232171564976
8,7912.0,0.19289762213108752,0.08375872843227475,0.30006296775946945
12,5980.0,0.023092882273283336,-0.14610187289038834,0.053883391970994454
13,7941.0,0.17518501734628655,0.08720901696144516,0.30006296775946945
14,7624.0,0.44187954305853294,0.0494937940736169,0.5623921457108602
11,6986.0,0.6818362372308022,-0.026412553568132095,0.7342851785562485
