Column,Statistic,P-value,r,FDR_P-value
2,8332.0,0.037580500057023736,0.1337284243719841,0.05167318757840764
1,5606.0,0.0030357382853142597,-0.19059869737003432,0.006678624227691371
4,5868.0,0.01316843744002668,-0.1594271251409775,0.024142135306715582
3,5170.0,0.0001625570830093064,-0.24247200077411354,0.0005960426377007901
7,7543.0,0.5358487963501657,0.03985678128524438,0.5857066810692313
8,8846.0,0.0024396751580073434,0.19488181416486655,0.006678624227691371
6,11085.0,7.245351464897514e-13,0.46126788371012667,7.969886611387266e-12
9,4379.0,1.649294420971803e-07,-0.3365815947938995,9.071119315344916e-07
5,7659.0,0.404395357828197,0.05365793540192601,0.4942609929011297
10,7503.0,0.5857066810692313,0.03509776262431968,0.5857066810692313
11,8350.0,0.03462489739369188,0.1358699827694002,0.05167318757840764
