Column,Statistic,P-value,r,FDR_P-value
2,8168.0,0.07575508299979251,0.11421644786219284,0.10605711619970952
1,8870.0,0.0021039962579850542,0.19773722536142135,0.005891189522358151
4,5383.0,0.000733247357513363,-0.21713022640468949,0.0025663657512967706
7,6358.0,0.11588588459294025,-0.10112914654464991,0.13520019869176364
3,5660.0,0.004181171654887607,-0.18417402217778597,0.008362343309775214
9,7791.0,0.2809860184810601,0.06936269698297752,0.3026003275949878
6,8306.0,0.042226502489072726,0.13063506224238305,0.06568567053855758
12,8089.0,0.10317444789307095,0.10481738600686655,0.1313129336820903
5,6047.0,0.03172312689660442,-0.13813051663333945,0.055515472069057735
10,9340.0,7.978877252248361e-05,0.2536556946272866,0.0003723476051049235
11,7558.0,0.5177193147103024,0.04164141328309114,0.5177193147103024
13,9392.0,5.316043787833854e-05,0.2598424188864887,0.0003721230651483698
8,5654.0,0.0040369828805003356,-0.18488787497692466,0.008362343309775214
14,5003.0,4.50054918542103e-05,-0.2623409036834742,0.0003721230651483698
